timestamp,sensor_id,fault_status,temperature,vibration,pressure,voltage,current,fft_feature1,fft_feature2
2025-01-01 00:00:00,9,0,-0.0491266387107477,0.2663699703098536,0.2282777039565262,-0.6583810315696303,-0.3411249364926377,-0.8387978418143859,-0.1207335108400748
2025-01-01 00:01:00,2,0,0.9145179270944384,0.8896516500061161,-0.7818053386614187,-0.023370943494737,0.3510129607377056,0.6134530039181791,-0.2275729984474823
2025-01-01 00:02:00,1,0,0.7681570400090927,0.065758972154414,0.5528210174422273,-4.210029970956491,1.0982791829411491,-1.9143657132355203,-0.3626191882336267
2025-01-01 00:03:00,2,0,0.4840327329591148,0.8303325707705062,0.1589862240808289,2.4580671539952044,-1.3408499625875256,0.9870053428694632,0.0862608351209334
2025-01-01 00:04:00,9,0,-0.0089453771708922,-1.6184639319180116,-0.3411976882528041,-0.6773120133525607,0.9889029935249156,1.1107086921194385,0.9819510934713428
2025-01-01 00:05:00,1,0,0.1902584994637639,1.7244079770858456,1.0035098200789467,0.8244419471734568,-1.2535300519434904,0.6096073456645718,-1.1664576891144385
2025-01-01 00:06:00,10,0,0.4695596953944492,-0.0301578326010742,-0.0317555873558966,-0.575007763967689,-0.5822590455552373,-0.0839247580177282,-0.6615924226190086
2025-01-01 00:07:00,6,0,1.4291334743426354,-0.1683139487503014,-0.84088590393385,0.268689885102262,1.9345888772711457,1.8682017571957352,-0.1099378618547517
2025-01-01 00:08:00,2,0,0.7829082929116825,0.2565343207104963,-1.2168992762678894,0.3415170216260212,-0.6275460280197477,-1.711473546169697,0.527652560698726
2025-01-01 00:09:00,4,0,-0.8384407907799187,0.4316534505667658,-0.6334456433012161,1.0426549240175305,-0.064082343171757,1.469246504135977,0.2280437786874045
2025-01-01 00:10:00,5,0,0.2595906064181666,-0.6069843694559783,1.3551229324252994,1.028198621285188,-0.8003504509550535,-0.2502528989722838,0.9563579979563808
2025-01-01 00:11:00,10,0,-0.3154658864204062,-1.0460587362126796,-1.0821050587622525,0.4395764476332231,-0.946210566269664,-0.5783489944083213,-1.035121113282086
2025-01-01 00:12:00,10,0,-1.07231175606537,0.6445367904667669,-0.843441002504786,-1.772081963713054,0.4818405422176763,-0.6334639516304891,-1.0542727604791249
2025-01-01 00:13:00,6,1,0.6889569481276336,2.2049137307256395,3.403746782766595,1.367772228332434,1.1606530915236912,-0.0705495633815009,2.509343783484021
2025-01-01 00:14:00,5,1,0.4043124745860498,0.0424048436599986,-0.4530428716908752,3.454610759279372,3.860472155738921,6.115976035433322,-1.28714810770686
2025-01-01 00:15:00,4,1,-0.1252918415385105,2.2840983376350907,-2.382541686524403,2.896058957673841,1.0175650373634584,-1.307653729994044,-2.474539524760203
2025-01-01 00:16:00,10,1,0.0796801822462679,2.5283099943143243,-0.1744806949419726,2.5071303928422024,3.679505602271595,2.699556122453456,0.1977399162608235
2025-01-01 00:17:00,2,1,-1.393478518716743,-1.0445707113545968,1.7411413569022645,-1.2131041671480036,5.534378973901099,3.126593085679704,0.3214613390782717
2025-01-01 00:18:00,9,1,4.270916530225161,-0.658056574777081,0.9049064782683022,0.460131449841324,-1.4828415373874018,6.066529845678124,5.279563794291366
2025-01-01 00:19:00,9,1,-4.65469920429488,3.3465170195165,2.471547075165099,-1.857777948066451,3.689405043094639,3.696200549893335,2.9418222413034023
2025-01-01 00:20:00,9,1,-1.7305959694512911,3.704298401460473,0.5465619806665777,3.0297906092808304,5.04933203235807,-5.555732704114233,-4.653733707682889
2025-01-01 00:21:00,2,1,2.774370121625561,-2.353788373037784,-0.1218501315495572,-2.2283743379666703,0.2614327934117401,2.1389401556680814,-1.0796440376072085
2025-01-01 00:22:00,3,1,2.7165605806902424,1.082625556916773,-0.0455108222997926,4.557966610266842,1.4576824915632571,0.8469073737059254,-0.95646441858239
2025-01-01 00:23:00,2,1,1.0410509209249388,2.707265044049485,-0.5160637320119608,1.585642233121023,0.0972912319945487,-1.1090835598716828,-0.8576754903483437
2025-01-01 00:24:00,9,1,0.1050067084773802,0.5690250771171582,-0.9928637195387944,-0.7973661955738838,0.3670911387976125,0.5505503598263234,2.8745780006241084
2025-01-01 00:25:00,3,1,1.5095462932014685,-1.9562308032830864,3.397065569490214,0.8071928044442689,2.0085279900340347,2.8597803511707283,3.432546666688574
2025-01-01 00:26:00,9,1,-1.0816131610213406,0.843311250375012,-5.288677622266969,0.1879511796313222,3.907319800054601,-1.0639261121872634,1.6736535605004434
2025-01-01 00:27:00,1,1,1.8372534654410104,2.3764835621722167,-1.2783435421989,0.9346466178055426,-1.5200642839250205,4.624888804651906,2.0256517418481064
2025-01-01 00:28:00,7,0,0.5142916535499894,0.1492382668366518,-0.4381749971283852,-0.4606878963184765,-1.523945795698353,1.3332644635847102,1.0958302339300028
2025-01-01 00:29:00,6,0,-1.203631375379055,-0.1281268186510493,-1.9314108520959576,-0.4263363513629989,-0.4510759984061809,-0.321116958042235,-0.4970636850869188
2025-01-01 00:30:00,10,0,0.2316434859259978,-0.1410340192237784,0.2450253109345911,-0.0421584837310226,1.3140755697787945,0.0985033840106085,-0.082112632430912
2025-01-01 00:31:00,3,0,0.7814948218589817,0.2063786713876252,0.3561641706245457,0.193547897350378,-0.7266172890108783,-0.3283195553924112,0.4197129080337446
2025-01-01 00:32:00,4,0,-0.252653506758562,0.5149986215083239,0.6650540629128017,0.7126956387459217,2.072475284611877,1.2905786595298367,-1.2604829975991976
2025-01-01 00:33:00,6,0,-0.957774982309572,-0.0522978471606869,-1.0958539079707474,-0.5192988013777406,-0.5382804332404254,1.315175105319886,0.200754852804466
2025-01-01 00:34:00,9,0,0.0202649288031213,1.1899191555927022,0.2644997540190865,-0.3988474084281867,2.103006687483921,0.3834793551874912,0.1679577042717391
2025-01-01 00:35:00,5,0,2.3136223380736896,-0.1392498021159683,0.1108218378720687,-0.251811762465389,-0.0360905468159517,0.1226899179163667,0.3317315735752935
2025-01-01 00:36:00,8,0,-0.3090863063089423,0.7095234608020154,-0.1918052849647802,-1.885768917373393,0.7577310192880382,1.7035222673090116,1.4232395709221837
2025-01-01 00:37:00,7,0,-1.3328904998978237,0.3148614438056024,-1.381232448806472,-0.2380710698360896,-0.5840392496593847,0.6696636355326551,1.04936286791699
2025-01-01 00:38:00,3,0,-0.7498496785405799,-0.0803503896599403,-0.5339860271976861,0.9017128991519734,1.14771715792964,1.4304723665223684,-0.8525453954908454
2025-01-01 00:39:00,8,0,-0.0310397002415122,1.4935645028063764,-0.1488095701248888,0.9849684324091617,-0.4607515943501959,-1.0160820130352326,0.5275933946312343
2025-01-01 00:40:00,7,0,1.304913457293206,-1.6197507049909052,0.2550190583338936,-0.2449707506714292,1.2883301866019594,0.8241332521806813,1.790560070790128
2025-01-01 00:41:00,4,0,0.8481720849996887,1.352540515111759,0.9973943552950604,1.5028325122401442,-0.6051960186516059,0.6408081352939295,-0.1679579012833638
2025-01-01 00:42:00,5,1,-1.24166911037115,-0.153934732393135,5.598732567272393,2.0085352839462685,1.8498039675761515,1.894282812621773,2.22572110969178
2025-01-01 00:43:00,3,1,0.8313994663562477,-0.5573016032156686,2.013598510837081,3.355751175672083,5.143640845228269,-1.4114629293159586,3.3089281192986286
2025-01-01 00:44:00,3,1,1.2278437760434429,3.671425117075328,-1.173203293370494,1.8604123061435105,1.4973901332657609,0.5832250221637668,4.860265520453504
2025-01-01 00:45:00,10,1,1.4034583613325513,1.0288267740124115,0.9226705522160304,1.3946186201234927,2.570539208872395,0.8875436342666423,1.4102378669114108
2025-01-01 00:46:00,7,1,0.4605065424116097,-1.8013862240483425,1.3915493053967225,4.749784068217122,-0.0112815033717239,2.144774253041152,1.250010950756558
2025-01-01 00:47:00,10,1,1.931569697847004,3.071635069246672,3.975952139309911,2.9057026940389736,3.2637034515208385,2.330526428488729,2.792071581285668
2025-01-01 00:48:00,8,1,2.4281405945732484,1.0618178599974506,2.5355369529004355,1.3519327498761242,0.4583813023950464,1.1192940198902164,-0.8960616601435709
2025-01-01 00:49:00,8,1,1.9276327865751668,0.2663466856370216,1.5602810948043166,4.508294784548811,-2.760444306843844,0.9920921263812764,4.713394654953147
2025-01-01 00:50:00,6,1,2.751055413551206,0.4762557758305302,-1.974416918314012,3.2508434498847683,-0.6796600707015992,3.880401955037904,3.758108262963203
2025-01-01 00:51:00,4,1,3.1224640854077945,-2.613022169856251,6.348691106727122,1.5636668488997283,1.6797678135561385,2.716405121725764,-0.4911338100969464
2025-01-01 00:52:00,8,1,-0.1861539021401778,-1.741517139497926,2.440283610702912,-0.3323389114370993,-2.77602356472607,2.186066024921535,3.458401899998969
2025-01-01 00:53:00,1,1,1.5947352758887838,2.015882226113638,3.8455218977333887,1.7175139581217524,0.685603471442053,3.37060410794664,0.8278766392809319
2025-01-01 00:54:00,4,0,0.0721344519564759,0.71534990673355,1.5195910654913949,-0.2584591233665104,0.1016874430957654,-1.122755669282384,0.5990480857899487
2025-01-01 00:55:00,4,0,-0.2453134428039758,0.1470018127150033,0.0671749397986433,-0.0833448291805418,-0.5935723059455803,-0.3001631920897565,0.3873912011001771
2025-01-01 00:56:00,1,0,0.81465946054372,-0.6496481925459454,0.6517914665968478,-0.2839293502438011,-0.3769273434318255,0.6650618293491192,1.0313774258559147
2025-01-01 00:57:00,1,0,0.4652776462303583,-0.2913895982489638,0.696869694423419,-0.6953963691388338,-0.1880291262134642,-0.0361689737949845,0.0411532013168771
2025-01-01 00:58:00,2,0,1.795538013859748,-0.2608284111183633,0.4496354655781678,-0.2370133386328952,-0.3995664588835413,-0.4080510592351984,0.8356357716429691
2025-01-01 00:59:00,8,0,-0.7697252873614598,-0.3815049724667662,-1.3836054502887758,0.3964522562590488,0.7807259082015944,0.8124887818167764,0.2177970383743969
2025-01-01 01:00:00,7,0,0.4684503340094065,2.235657261013845,-1.481176812946303,1.8015379201021569,0.8281229809367466,0.2895493228647224,-0.4467672843719287
2025-01-01 01:01:00,10,0,-1.2314601771980085,0.0054824358674085,0.8525067688864761,-0.2830998987983185,-1.4703850978593114,-0.1989446289290846,-0.814698177187785
2025-01-01 01:02:00,4,0,-0.059343996329965,0.0104149853617775,0.8259785595932276,0.6616984218858464,0.1386177325408968,-0.7351207266761854,-0.5483081989492229
2025-01-01 01:03:00,3,0,-0.4007526641604587,-1.4111292000591869,1.3641332999160185,1.132962814583559,-0.0863362677868561,0.0454300952734502,-0.381002262573045
2025-01-01 01:04:00,7,0,1.8041505631826191,0.1184310907903693,0.6202807469959388,0.5961378356270375,1.4377168517092094,1.4937949165911393,-0.1200034576965243
2025-01-01 01:05:00,5,0,0.4011919968518859,-1.2357905310907749,-0.5692757170069243,0.0041521258256415,0.7167110658994112,-0.2319125494890652,1.1965509546855462
